,학교명,구,주소
2391,아현산업정보학교,['마포구'],['아현동']
2392,아현산업정보학교,['마포구'],['아현동']
2393,아현산업정보학교,['마포구'],['아현동']
2394,아현산업정보학교,['마포구'],['아현동']
2395,아현산업정보학교,['마포구'],['아현동']
2396,아현산업정보학교,['마포구'],['아현동']
2397,아현산업정보학교,['마포구'],['아현동']
2398,서울산업정보학교,['관악구'],['신림동']
2399,서울산업정보학교,['관악구'],['신림동']
2400,서울산업정보학교,['관악구'],['신림동']
2401,서울산업정보학교,['관악구'],['신림동']
2402,서울산업정보학교,['관악구'],['신림동']
2403,서울산업정보학교,['관악구'],['신림동']
2404,서울산업정보학교,['관악구'],['신림동']
2405,서울산업정보학교,['관악구'],['신림동']
2406,서울산업정보학교,['관악구'],['신림동']
2407,서울산업정보학교,['관악구'],['신림동']
2408,서울산업정보학교,['관악구'],['신림동']
2409,서울산업정보학교,['관악구'],['신림동']
2410,서울산업정보학교,['관악구'],['신림동']
2411,서울산업정보학교,['관악구'],['신림동']
2412,서울산업정보학교,['관악구'],['신림동']
2413,서울산업정보학교,['관악구'],['신림동']
2414,서울산업정보학교,['관악구'],['신림동']
2415,서울산업정보학교,['관악구'],['신림동']
2416,서울산업정보학교,['관악구'],['신림동']
2417,서울산업정보학교,['관악구'],['신림동']
2418,서울산업정보학교,['관악구'],['신림동']
2419,서울산업정보학교,['관악구'],['신림동']
2420,서울산업정보학교,['관악구'],['신림동']
2421,서울산업정보학교,['관악구'],['신림동']
2422,서울산업정보학교,['관악구'],['신림동']
2423,서울산업정보학교,['관악구'],['신림동']
2424,서울산업정보학교,['관악구'],['신림동']
2425,서울산업정보학교,['관악구'],['신림동']
2426,서울산업정보학교,['관악구'],['신림동']
2427,서울산업정보학교,['관악구'],['신림동']
2428,서울산업정보학교,['관악구'],['신림동']
2429,서울산업정보학교,['관악구'],['신림동']
2430,서울산업정보학교,['관악구'],['신림동']
2431,서울산업정보학교,['관악구'],['신림동']
2432,서울산업정보학교,['관악구'],['신림동']
2433,서울산업정보학교,['관악구'],['신림동']
2434,서울산업정보학교,['관악구'],['신림동']
2435,서울산업정보학교,['관악구'],['신림동']
2436,서울산업정보학교,['관악구'],['신림동']
2437,서울산업정보학교,['관악구'],['신림동']
2438,서울산업정보학교,['관악구'],['신림동']
2439,서울산업정보학교,['관악구'],['신림동']
2440,서울산업정보학교,['관악구'],['신림동']
2441,서울산업정보학교,['관악구'],['신림동']
2442,서울산업정보학교,['관악구'],['신림동']
2443,서울산업정보학교,['관악구'],['신림동']
2444,서울산업정보학교,['관악구'],['신림동']
2445,서울산업정보학교,['관악구'],['신림동']
2446,서울산업정보학교,['관악구'],['신림동']
2447,서울산업정보학교,['관악구'],['신림동']
2448,서울산업정보학교,['관악구'],['신림동']
2449,서울산업정보학교,['관악구'],['신림동']
2450,서울산업정보학교,['관악구'],['신림동']
2451,서울산업정보학교,['관악구'],['신림동']
2452,서울산업정보학교,['관악구'],['신림동']
2453,서울산업정보학교,['관악구'],['신림동']
2454,서울산업정보학교,['관악구'],['신림동']
2455,노원고등학교,['노원구'],['상계동']
2456,노원고등학교,['노원구'],['상계동']
2457,노원고등학교,['노원구'],['상계동']
2458,노원고등학교,['노원구'],['상계동']
2459,노원고등학교,['노원구'],['상계동']
2460,경인고등학교,['구로구'],['고척동']
2461,창동고등학교,['도봉구'],"['창동', '창동']"
2462,서울경운학교,['종로구'],['경운동']
2463,독산고등학교,['금천구'],['독산동']
2464,독산고등학교,['금천구'],['독산동']
2465,수락고등학교,['노원구'],['상계동']
2466,청원여자고등학교,['노원구'],['상계동']
2467,청원여자고등학교,['노원구'],['상계동']
2468,청원여자고등학교,['노원구'],['상계동']
2469,청원여자고등학교,['노원구'],['상계동']
2470,이화여자대학교사범대학부속이화금란고등학교,['서대문구'],['대신동']
2471,이화여자대학교사범대학부속이화금란고등학교,['서대문구'],['대신동']
2472,이화여자대학교사범대학부속이화금란고등학교,['서대문구'],['대신동']
2473,이화여자대학교사범대학부속이화금란고등학교,['서대문구'],['대신동']
2474,오류고등학교,['구로구'],['궁동']
2475,오류고등학교,['구로구'],['궁동']
2476,오류고등학교,['구로구'],['궁동']
2477,오류고등학교,['구로구'],['궁동']
2478,세명컴퓨터고등학교,['은평구'],['불광동']
2479,세명컴퓨터고등학교,['은평구'],['불광동']
2480,세명컴퓨터고등학교,['은평구'],['불광동']
2481,세명컴퓨터고등학교,['은평구'],['불광동']
2482,세명컴퓨터고등학교,['은평구'],['불광동']
2483,세명컴퓨터고등학교,['은평구'],['불광동']
2484,세명컴퓨터고등학교,['은평구'],['불광동']
2485,세명컴퓨터고등학교,['은평구'],['불광동']
2486,세명컴퓨터고등학교,['은평구'],['불광동']
2487,세명컴퓨터고등학교,['은평구'],['불광동']
2488,세명컴퓨터고등학교,['은평구'],['불광동']
2489,세명컴퓨터고등학교,['은평구'],['불광동']
2490,세명컴퓨터고등학교,['은평구'],['불광동']
2491,세명컴퓨터고등학교,['은평구'],['불광동']
2492,세명컴퓨터고등학교,['은평구'],['불광동']
2493,세명컴퓨터고등학교,['은평구'],['불광동']
2494,세명컴퓨터고등학교,['은평구'],['불광동']
2495,선린인터넷고등학교,['용산구'],['청파동']
2496,선린인터넷고등학교,['용산구'],['청파동']
2497,선린인터넷고등학교,['용산구'],['청파동']
2498,선린인터넷고등학교,['용산구'],['청파동']
2499,선린인터넷고등학교,['용산구'],['청파동']
2500,선린인터넷고등학교,['용산구'],['청파동']
2501,선린인터넷고등학교,['용산구'],['청파동']
2502,선린인터넷고등학교,['용산구'],['청파동']
2503,선린인터넷고등학교,['용산구'],['청파동']
2504,선린인터넷고등학교,['용산구'],['청파동']
2505,선린인터넷고등학교,['용산구'],['청파동']
2506,선린인터넷고등학교,['용산구'],['청파동']
2507,선린인터넷고등학교,['용산구'],['청파동']
2508,선린인터넷고등학교,['용산구'],['청파동']
2509,서울정민학교,['노원구'],['하계동']
2510,광성하늘빛학교,['송파구'],['풍납동']
2511,서울정인학교,['강북구'],['수유동']
2512,서울정애학교,['강남구'],['삼성동']
2513,서울광진학교,['광진구'],['구의동']
2514,한국육영학교,['송파구'],['장지동']
2515,한국구화학교,['강동구'],['고덕동']
2516,주몽학교,['강동구'],['상일동']
2517,성베드로학교,['구로구'],['항동']
2518,서울애화학교,['강북구'],['미아동']
2519,서울삼성학교,['동작구'],['상도동']
2520,밀알학교,['강남구'],['일원동']
2521,다니엘학교,['서초구'],['내곡동']
2522,서울정문학교,['관악구'],['신림동']
2523,서울정진학교,['구로구'],['궁동']
2524,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2525,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2526,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2527,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2528,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2529,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2530,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2531,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2532,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2533,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2534,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2535,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2536,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2537,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2538,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2539,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2540,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2541,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2542,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2543,영등포고등학교부설방송통신고등학교,['동작구'],"['대방동', '대방동']"
2544,수도여자고등학교부설방송통신고등학교,['동작구'],['신대방동']
2545,수도여자고등학교부설방송통신고등학교,['동작구'],['신대방동']
2546,수도여자고등학교부설방송통신고등학교,['동작구'],['신대방동']
2547,경복고등학교부설방송통신고등학교,['종로구'],['청운동']
2548,경복고등학교부설방송통신고등학교,['종로구'],['청운동']
2549,경복고등학교부설방송통신고등학교,['종로구'],['청운동']
2550,경동고등학교부설방송통신고등학교,['성북구'],"['삼선동', '경동']"
2551,경동고등학교부설방송통신고등학교,['성북구'],"['삼선동', '경동']"
2552,경동고등학교부설방송통신고등학교,['성북구'],"['삼선동', '경동']"
2553,경기여자고등학교부설방송통신고등학교,['강남구'],['개포동']
2554,경기여자고등학교부설방송통신고등학교,['강남구'],['개포동']
2555,경기여자고등학교부설방송통신고등학교,['강남구'],['개포동']
